,time,flux
3080,1715.6982933938123,576.843
3081,1715.699682284087,582.16327
3082,1715.7010711743615,581.10675
3083,1715.7024600646396,576.16895
3084,1715.703848954914,564.6077
3085,1715.705237845188,570.09546
3086,1715.7066267354655,558.60205
3087,1715.7080156257437,557.0928
3088,1715.7094045160181,546.4132
3089,1715.7107934062992,546.7827
3090,1715.7121822965773,551.1923
3091,1715.7135711868564,548.5127
3092,1715.7149600771381,539.0763
3093,1715.7163489674156,536.1511
3094,1715.7260711993913,539.0628
3095,1715.7274600896767,535.0258
3096,1715.7288489799616,536.28546
3097,1715.7302378702464,557.9265
3098,1715.7316267605318,536.4815
3099,1715.7330156508208,554.31586
3100,1715.7344045411055,565.14685
3101,1715.735793431394,561.7539
3102,1715.7371823216802,568.5515
3103,1715.7385712119699,581.7588
3104,1715.7399601022582,584.2544
3105,1715.7413489925502,580.58704
3106,1715.7427378828395,597.46564
3107,1715.7441267731285,586.3073
3108,1715.7455156634212,584.5304
3109,1715.7469045537132,600.8427
3110,1715.748293444006,599.5386
3111,1715.7496823342995,616.6076
3112,1715.7510712245921,607.3219
3113,1715.7524601148841,619.4476
3114,1715.7538490051797,622.9738
3115,1715.7552378954726,612.5056
3116,1715.756626785769,633.8769
3117,1715.7580156760646,624.7904
3118,1715.7594045663604,638.7946
3119,1715.7607934566574,641.3145
3120,1715.762182346958,647.6191
3121,1715.7635712372537,653.7125
3122,1715.764960127553,664.8828
3123,1715.7663490178531,660.8894
3124,1715.767737908153,665.3842
3125,1715.769126798453,672.9733
3126,1715.7705156887523,674.91534
3127,1715.7719045790518,673.9632
3128,1715.773293469356,684.2594
3129,1715.7746823596567,693.7744
3130,1715.7760712499596,680.00256
3131,1715.7774601402625,674.00964
3132,1715.7788490305663,680.4357
3133,1715.78023792087,686.9478
3134,1715.7816268111765,699.1367
3135,1715.7830157014796,687.88855
3136,1715.7844045917875,679.364
3137,1715.7857934820954,682.24274
3138,1715.7871823724026,672.2587
3139,1715.7885712627094,681.68915
3140,1715.789960153016,672.4975
3141,1715.7913490433232,666.65283
3142,1715.792737933634,670.57324
3143,1715.7941268239406,662.20154
3144,1715.795515714251,669.99304
3145,1715.7969046045625,657.645
3146,1715.798293494874,648.7913
3147,1715.7996823851843,670.07367
3148,1715.801071275498,664.53186
3149,1715.8024601658092,664.166
3150,1715.8038490561237,657.9272
3151,1715.8052379464375,657.43854
3152,1715.8066268367515,654.7684
3153,1715.808015727066,643.03955
3154,1715.8094046173812,644.87634
3155,1715.8107935076964,629.82623
3156,1715.8121823980139,617.9498
3157,1715.8135712883313,581.5429
3158,1715.814960178646,537.8899
3159,1715.8163490689642,501.8531
3160,1715.8177379592817,471.32837
3161,1715.819126849603,459.97757
3162,1715.8205157399211,466.90295
3163,1715.8219046302436,460.421
3164,1715.8232935205617,454.5307
3165,1715.8260713012048,453.61353
3166,1715.8274601915266,454.4936
3167,1715.8288490818477,450.15192
3168,1715.8302379721724,451.32214
3169,1715.8316268624944,464.49246
3170,1715.8330157528205,476.75262
3171,1715.8344046431466,487.91028
3172,1715.8357935334714,518.9252
3173,1715.837182423796,547.1924
3174,1715.8385713141217,576.7329
3175,1715.8399602044508,588.4104
3176,1715.8413490947755,611.2649
3177,1715.8427379851041,612.26874
3178,1715.8441268754332,628.26013
3179,1715.845515765763,653.6356
3180,1715.846904656092,650.49677
3181,1715.8482935464203,659.6215
3182,1715.849682436753,664.97235
3183,1715.8510713270823,650.06647
3184,1715.8524602174143,672.19415
3185,1715.8538491077463,676.0951
3186,1715.8552379980792,665.0595
3187,1715.856626888412,665.74585
3188,1715.8580157787453,666.6787
3189,1715.859404669078,667.3108
3190,1715.8607935594137,681.2599
3191,1715.8621824497502,684.34735
3192,1715.8635713400865,683.05194
3193,1715.8649602304222,666.7418
3194,1715.8663491207578,688.7385
3195,1715.8677380110944,674.8358
3196,1715.8691269014307,671.72406
3197,1715.8705157917707,668.20074
3198,1715.8719046821107,665.8521
3199,1715.8732935724506,675.4908
3200,1715.8746824627908,681.8214
3201,1715.8760713531308,670.9893
3202,1715.87746024347,667.62665
3203,1715.8788491338096,651.15564
3204,1715.8802380241532,660.3471
3205,1715.8816269144975,652.92914
3206,1715.883015804841,652.15094
3207,1715.884404695184,646.2111
3208,1715.8857935855278,636.8504
3209,1715.8871824758714,632.01685
3210,1715.888571366218,629.78394
3211,1715.889960256561,627.10876
3212,1715.8913491469084,618.80695
3213,1715.8927380372556,613.79144
3214,1715.8941269276029,609.3002
3215,1715.8955158179501,619.8984
3216,1715.8969047082974,590.78516
3217,1715.8982935986485,608.27924
3218,1715.8996824889957,607.3419
3219,1715.901071379346,598.7451
3220,1715.9024602696963,589.6614
3221,1715.9038491600472,582.599
3222,1715.905238050398,587.6298
3223,1715.906626940749,590.7078
3224,1715.9080158311035,576.67426
3225,1715.909404721458,564.5961
3226,1715.9107936118091,568.2031
3227,1715.912182502163,564.4061
3228,1715.9135713925168,572.1935
3229,1715.9149602828716,548.434
3230,1715.9163491732297,563.1809
3231,1715.9177380635842,556.6497
3232,1715.9191269539424,553.625
3233,1715.9205158443006,545.1137
3234,1715.9219047346553,532.43536
3235,1715.923293625017,544.7113
3236,1715.9246825153746,522.8187
3237,1715.926071405732,517.442
3238,1715.9274602960904,533.13763
3239,1715.9288491864522,516.1756
3240,1715.930238076814,524.4364
3241,1715.9316269671758,522.2018
3242,1715.9330158575376,517.7027
3243,1715.9344047478996,533.6648
3244,1715.9357936382607,524.7938
3245,1715.9371825286255,531.32214
3246,1715.9385714189912,529.347
3247,1715.939960309353,531.45996
3248,1715.9413491997184,535.2256
3249,1715.9427380900838,550.8049
3250,1715.944126980453,553.74646
3251,1715.9455158708186,555.8506
3252,1715.946904761184,565.8283
3253,1715.9482936515524,566.72284
3254,1715.9496825419208,570.3803
3255,1715.95107143229,580.08234
3256,1715.9524603226591,584.0069
3257,1715.9538492130275,582.2869
3258,1715.9552381033966,575.01855
3259,1715.95662699377,587.4024
3260,1715.958015884143,601.4201
3261,1715.9594047745113,600.7597
3262,1715.9607936648833,600.4127
3263,1715.962182555256,592.3395
3264,1715.9635714456326,611.8084
3265,1715.9649603360053,610.48517
3266,1715.966349226378,614.9002
3267,1715.9677381167544,628.7805
3268,1715.9691270071307,636.4363
3269,1715.9705158975073,644.2072
3270,1715.971904787883,655.4527
3271,1715.9732936782586,643.86536
3272,1715.9746825686389,652.4358
3273,1715.9760714590152,661.915
3274,1715.9774603493945,666.75836
3275,1715.9788492397745,665.22876
3276,1715.9802381301552,679.8991
3277,1715.9816270205354,668.1224
3278,1715.9830159109147,676.38
3279,1715.984404801294,675.4444
3280,1715.9857936916776,667.3764
3281,1715.9871825820615,685.2648
3282,1715.9885714724414,670.0691
3283,1715.9899603628244,666.72656
3284,1715.991349253208,677.7606
3285,1715.992738143596,668.09595
3286,1715.9941270339798,673.22754
3287,1715.9955159243664,669.0523
3288,1715.9969048147493,666.5318
3289,1715.9982937051368,671.86426
3290,1715.999682595524,673.04205
3291,1716.0010714859106,664.4941
3292,1716.0024603763015,658.9095
3293,1716.0038492666895,648.9992
3294,1716.0052381570804,657.939
3295,1716.0066270474679,657.8749
3296,1716.008015937858,645.1937
3297,1716.0094048282483,648.8627
3298,1716.0107937186394,644.1041
3299,1716.012182609034,642.4533
3300,1716.0135714994242,647.14825
3301,1716.0149603898187,640.3851
3302,1716.0163492802103,644.375
3303,1716.017738170605,639.5764
3304,1716.019127060999,635.6813
3305,1716.0205159513928,619.4648
3306,1716.021904841791,599.4168
3307,1716.0232937321857,583.6049
3308,1716.0246826225832,525.1113
3309,1716.027460403376,463.7521
3310,1716.0288492937748,448.40872
3311,1716.0302381841732,446.33615
3312,1716.0316270745743,444.57083
3313,1716.0330159649718,443.8263
3314,1716.0344048553739,436.59595
3315,1716.035793745772,453.0333
3316,1716.0371826361732,447.48053
3317,1716.0385715265743,451.5275
3318,1716.0399604169806,454.88947
3319,1716.0413493073831,456.46628
3320,1716.0427381977843,456.6906
3321,1716.044127088189,481.74445
3322,1716.0455159785945,499.0044
3323,1716.0469048690002,526.3854
3324,1716.0482937594056,547.1923
3325,1716.0496826498104,568.94464
3326,1716.0510715402158,589.3729
3327,1716.0524604306256,610.66345
3328,1716.0538493210313,615.6395
3329,1716.0552382114397,626.82056
3330,1716.056627101848,648.0839
3331,1716.0580159922574,650.6947
3332,1716.0594048826665,639.88696
3333,1716.0607937730786,645.5499
3334,1716.062182663487,654.83453
3335,1716.0635715539004,647.02264
3336,1716.0649604443101,655.1684
3337,1716.0663493347224,653.2188
3338,1716.0677382251345,645.4395
3339,1716.0691271155508,646.28174
3340,1716.0705160059638,663.33527
3341,1716.0719048963765,640.1251
3342,1716.0732937867922,640.72186
3343,1716.0746826772079,644.9891
3344,1716.0760715676251,645.99365
3345,1716.0774604580422,636.1876
3346,1716.0788493484579,642.30334
3347,1716.0802382388736,638.1438
3348,1716.0816271292936,637.2885
3349,1716.0830160197138,631.972
3350,1716.0844049101295,627.9413
3351,1716.0857938005488,631.3015
3352,1716.0871826909688,614.9269
3353,1716.0885715813934,632.50256
3354,1716.0899604718134,620.0158
3355,1716.0913493622363,624.10345
3356,1716.0927382526563,616.34406
3357,1716.0941271430802,614.7509
3358,1716.0955160335038,603.1095
3359,1716.0969049239268,600.60345
3360,1716.0982938143497,607.0232
3361,1716.099682704778,601.5856
3362,1716.1010715952023,606.9915
3363,1716.1024604856289,592.7101
3364,1716.1038493760555,598.5762
3365,1716.1052382664827,594.3179
3366,1716.1066271569102,594.04913
3367,1716.1080160473368,590.5959
3368,1716.109404937767,580.8611
3369,1716.1107938281943,584.61456
3370,1716.1121827186262,581.36145
3371,1716.1135716090578,565.1728
3372,1716.114960499488,570.2233
3373,1716.1163493899182,574.8499
3374,1716.1177382803492,566.7407
3375,1716.119127170784,557.7584
3376,1716.121904951648,545.97894
3377,1716.124682732518,553.7135
3378,1716.1260716229526,551.21375
3379,1716.1274605133865,534.1164
3380,1716.128849403821,528.6522
3381,1716.1302382942595,530.6986
3382,1716.131627184697,532.6025
3383,1716.1330160751345,517.42163
3384,1716.1344049655727,513.10645
3385,1716.1357938560118,521.18695
3386,1716.1371827464507,521.73047
3387,1716.1385716368918,515.42523
3388,1716.1399605273293,511.06494
3389,1716.1413494177712,511.08362
3390,1716.1427383082132,509.74042
3391,1716.1441271986544,513.89105
3392,1716.1455160890955,511.52783
3393,1716.1469049795373,535.1431
3394,1716.1482938699837,531.25226
3395,1716.1496827604255,535.44727
3396,1716.1510716508703,541.0235
3397,1716.1524605413158,536.721
3398,1716.1538494317615,550.51263
3399,1716.155238322207,556.2426
3400,1716.1566272126554,559.52405
3401,1716.1580161031002,563.9192
3402,1716.1594049935493,570.5353
3403,1716.1607938839957,571.19324
3404,1716.1621827744448,577.33575
3405,1716.1635716648932,583.39594
3406,1716.164960555346,573.9101
3407,1716.1663494457953,587.28094
3408,1716.1677383362473,596.40076
3409,1716.1691272266958,592.0714
3410,1716.1705161171485,594.16565
3411,1716.1719050076013,598.77625
3412,1716.173293898055,617.72015
3413,1716.1746827885077,615.90283
3414,1716.1760716789597,622.5928
3415,1716.177460569416,630.65076
3416,1716.1788494598727,631.13043
3417,1716.1802383503248,635.7898
3418,1716.1816272407805,643.4278
3419,1716.1830161312369,650.47766
3420,1716.1844050216978,648.9687
3421,1716.1857939121542,650.2626
3422,1716.1871828026135,659.0115
3423,1716.18857169307,653.642
3424,1716.1899605835301,667.90015
3425,1716.1913494739895,674.1372
3426,1716.1927383644488,677.0096
3427,1716.1941272549088,687.2375
3428,1716.1955161453725,677.99493
3429,1716.1969050358334,687.1256
3430,1716.198293926297,673.0941
3431,1716.19968281676,685.9289
3432,1716.2010717072237,673.0415
3433,1716.2024605976876,677.42914
3434,1716.2038494881506,681.2554
3435,1716.2052383786172,669.6624
3436,1716.2066272690809,671.3939
3437,1716.2080161595482,672.4136
3438,1716.2094050500157,677.02893
3439,1716.210793940483,667.3418
3440,1716.2121828309503,666.23883
3441,1716.2135717214178,652.13434
3442,1716.214960611885,664.48145
3443,1716.2163495023553,667.04736
3444,1716.2191272832965,663.68713
3445,1716.2205161737684,659.4056
3446,1716.2219050642393,642.4293
3447,1716.2232939547096,650.68475
3448,1716.2246828451841,652.8771
3449,1716.2260717356553,653.3168
3450,1716.2274606261292,641.8391
3451,1716.228849516603,626.0918
3452,1716.2302384070776,610.08514
3453,1716.2316272975522,611.9206
3454,1716.2330161880268,587.2432
3455,1716.2344050785052,544.59656
3456,1716.2357939689798,512.9882
3457,1716.237182859458,483.6544
3458,1716.2385717499365,457.87143
3459,1716.239960640414,452.0398
3460,1716.2413495308915,456.66553
3461,1716.2427384213697,447.5483
3462,1716.2441273118516,453.54843
3463,1716.24551620233,444.5385
3464,1716.2469050928119,437.35568
3465,1716.2482939832937,451.9535
3466,1716.2496828737758,462.78122
3467,1716.251071764257,466.72632
3468,1716.2524606547418,462.0659
3469,1716.2538495452236,479.6353
3470,1716.255238435709,510.48737
3471,1716.2566273261946,538.9003
3472,1716.2580162166803,565.8957
3473,1716.2594051071658,578.60895
3474,1716.2607939976513,607.073
3475,1716.262182888137,616.84186
3476,1716.2635717786254,628.6142
3477,1716.2649606691102,632.2002
3478,1716.2663495595993,656.11816
3479,1716.2677384500885,653.84766
3480,1716.2691273405778,663.0273
3481,1716.270516231067,657.4686
3482,1716.271905121556,659.05597
3483,1716.2732940120488,660.6694
3484,1716.2746829025418,658.5465
3485,1716.276071793034,647.8086
3486,1716.277460683526,643.1708
3487,1716.2788495740187,641.113
3488,1716.2802384645115,639.6888
3489,1716.2816273550045,627.4991
3490,1716.283016245501,630.6602
3491,1716.2844051359937,638.75555
3492,1716.2857940264903,640.096
3493,1716.287182916986,622.8836
3494,1716.2885718074817,632.6143
3495,1716.2899606979818,621.96545
3496,1716.2913495884782,633.33484
3497,1716.2927384789778,614.73785
3498,1716.2941273694742,617.2597
3499,1716.2955162599749,615.2068
3500,1716.296905150475,617.98315
3501,1716.2982940409752,610.3321
3502,1716.2996829314782,612.61194
3503,1716.3010718219775,601.6869
3504,1716.3024607124812,601.3347
3505,1716.3038496029812,597.7018
3506,1716.3052384934845,607.13824
3507,1716.3066273839881,598.1275
3508,1716.3080162744925,586.5958
3509,1716.309405165,594.37933
3510,1716.310794055503,580.849
3511,1716.3121829460097,586.56604
3512,1716.313571836517,581.33276
3513,1716.3149607270207,575.2954
3514,1716.3163496175316,577.6336
3515,1716.3177385080392,586.191
3516,1716.3191273985465,581.71075
3517,1716.3205162890574,568.06696
3518,1716.321905179565,567.7467
3519,1716.3232940700752,568.50476
3520,1716.3246829605855,565.59
3521,1716.3260718510965,558.12775
3522,1716.3274607416074,550.2737
3523,1716.328849632118,556.5224
3524,1716.3302385226325,553.70276
3525,1716.3316274131441,541.69635
3526,1716.3330163036587,542.6219
3527,1716.3344051941735,550.6702
3528,1716.3357940846874,521.1605
3529,1716.3371829752014,541.7423
3530,1716.3385718657196,521.3975
3531,1716.3399607562342,524.6747
3532,1716.341349646752,531.6159
3533,1716.3427385372702,524.82544
3534,1716.344127427789,519.767
3535,1716.3455163183075,511.1955
3536,1716.346905208825,508.9269
3537,1716.3482940993463,517.4538
3538,1716.3496829898645,504.47656
3539,1716.3510718803864,520.9356
3540,1716.3524607709078,515.98596
3541,1716.353849661426,528.7596
3542,1716.3552385519522,522.8725
3543,1716.356627442474,525.19006
3544,1716.3580163329962,526.4782
3545,1716.359405223521,536.768
3546,1716.3607941140458,548.34454
3547,1716.3621830045677,540.67426
3548,1716.3635718950932,552.4917
3549,1716.3649607856219,556.31744
3550,1716.3663496761474,560.02844
3551,1716.3677385666736,570.10834
3552,1716.3691274572027,566.4609
3553,1716.3705163477312,575.8358
3554,1716.3719052382562,588.5118
3555,1716.3732941287853,585.13776
3556,1716.3746830193181,587.9065
3557,1716.3760719098473,594.1389
3558,1716.377460800376,592.72974
3559,1716.3788496909087,604.49976
3560,1716.3802385814422,613.11816
3561,1716.3816274719716,613.43945
3562,1716.3830163625073,624.6139
3563,1716.3844052530394,631.62964
3564,1716.3857941435722,638.5775
3565,1716.3871830341086,638.3609
3566,1716.388571924641,637.1608
3567,1716.3899608151767,655.49414
3568,1716.3913497057138,656.63184
3569,1716.3927385962509,666.1367
3570,1716.3941274867875,671.96606
3571,1716.3955163773232,677.25836
3572,1716.3969052678626,681.8275
3573,1716.398294158399,678.65717
3574,1716.399683048939,684.36395
3575,1716.4010719394787,684.3314
3576,1716.4024608300188,690.7371
3577,1716.4038497205595,684.132
3578,1716.4052386111034,681.4085
3579,1716.4066275016428,692.7763
3580,1716.4080163921858,685.7309
3581,1716.4094052827295,686.7112
3582,1716.4107941732732,688.38434
3583,1716.4121830638164,674.14594
3584,1716.4135719543594,692.3719
3585,1716.4149608449075,688.28937
3586,1716.4163497354518,694.599
3587,1716.4177386259994,672.46185
3588,1716.419127516546,681.9141
3589,1716.4205164070927,673.47504
3590,1716.42190529764,672.8379
3591,1716.4232941881874,669.79785
3592,1716.4246830787342,667.5573
3593,1716.4260719692845,668.21497
3594,1716.4274608598362,676.82855
3595,1716.4288497503842,659.551
3596,1716.4302386409345,665.04553
3597,1716.4316275314886,657.6643
3598,1716.4330164220396,666.0173
3599,1716.4344053125906,659.63586
3600,1716.4357942031452,649.9112
3601,1716.4371830936993,642.25867
3602,1716.438571984254,621.3928
3603,1716.4399608748092,618.18506
3604,1716.441349765364,603.38104
3605,1716.442738655918,597.43384
3606,1716.444127546472,553.8902
3607,1716.4455164370302,513.89923
3608,1716.4469053275884,489.87964
3609,1716.4482942181462,463.1434
3610,1716.4496831087038,449.86502
3611,1716.4510719992627,444.6251
3612,1716.4524608898216,449.33545
3613,1716.4538497803837,447.32455
3614,1716.4552386709413,435.59106
3615,1716.4566275615025,442.89642
3616,1716.4580164520644,440.12317
3617,1716.4594053426263,446.4121
3618,1716.4607942331877,455.61026
3619,1716.4621831237525,448.72968
3620,1716.463572014315,465.45956
3621,1716.4649609048815,493.37427
3622,1716.4663497954464,513.2607
3623,1716.4677386860112,561.3448
3624,1716.4691275765767,574.7644
3625,1716.4705164671423,583.0457
3626,1716.4719053577078,594.45667
3627,1716.4732942482765,594.23004
3628,1716.474683138845,603.4715
3629,1716.4760720294112,621.01825
3630,1716.4774609199812,624.04126
3631,1716.4788498105497,621.3367
3632,1716.4802387011218,624.1859
3633,1716.481627591691,606.4172
3634,1716.4830164822638,602.817
3635,1716.4844053728325,605.37604
3636,1716.4857942634046,620.8054
3637,1716.487183153978,612.87897
3638,1716.4885720445516,607.9419
3639,1716.4899609351282,614.0958
3640,1716.4913498257004,606.13696
3641,1716.492738716276,605.19617
3642,1716.494127606849,598.5534
3643,1716.4955164974253,608.59705
3644,1716.4969053880013,607.5378
3645,1716.498294278577,600.46606
3646,1716.4996831691578,603.3155
3647,1716.5010720597352,598.8526
3648,1716.5024609503146,603.7285
3649,1716.503849840894,604.2306
3650,1716.5052387314704,600.8433
3651,1716.5066276220505,601.1106
3652,1716.5080165126337,589.20636
3653,1716.5094054032131,595.30725
3654,1716.5107942937932,599.2978
3655,1716.5121831843776,604.2711
3656,1716.5135720749622,584.1161
3657,1716.5149609655452,590.20624
3658,1716.5163498561283,583.04944
3659,1716.517738746712,585.97235
3660,1716.5191276372957,572.69415
3661,1716.5205165278826,574.6193
3662,1716.5219054184693,571.27075
3663,1716.5232943090537,578.3238
3664,1716.5246831996417,562.93866
3665,1716.5260720902284,577.4861
3666,1716.527460980819,564.34436
3667,1716.5288498714062,568.3083
3668,1716.5302387619972,557.5951
3669,1716.5316276525846,569.547
3670,1716.533016543175,558.75836
3671,1716.5344054337654,561.4409
3672,1716.535794324357,567.4767
3673,1716.537183214949,560.2101
3674,1716.538572105543,553.1375
3675,1716.5399609961369,557.0318
3676,1716.5413498867279,552.41644
3677,1716.5427387773225,558.7947
3678,1716.5441276679167,544.9242
3679,1716.5455165585106,534.0944
3680,1716.5469054491052,543.7296
3681,1716.5482943397042,536.1444
3682,1716.5496832303033,524.6782
3683,1716.5510721208973,512.4097
3684,1716.5524610114949,526.8161
3685,1716.5538499020931,518.7264
3686,1716.5552387926914,515.4627
3687,1716.5566276832928,517.43823
3688,1716.5580165738904,518.0258
3689,1716.5594054644923,496.65454
3690,1716.560794355095,499.3195
3691,1716.5621832456934,519.12897
3692,1716.5635721362983,513.50446
3693,1716.5649610269002,513.3461
3694,1716.566349917502,518.22253
3695,1716.5677388081076,527.1294
3696,1716.569127698709,520.45544
3697,1716.570516589314,542.8464
3698,1716.5719054799201,541.8073
3699,1716.5732943705266,556.93866
3700,1716.5746832611314,539.36633
3701,1716.57607215174,568.99133
3702,1716.5774610423455,554.8398
3703,1716.5788499329547,563.86945
3704,1716.5802388235634,570.6689
3705,1716.5816277141719,573.3726
3706,1716.583016604781,573.48
3707,1716.584405495391,575.15546
3708,1716.585794386001,580.1463
3709,1716.5871832766131,589.12537
3710,1716.5885721672253,600.7468
3711,1716.589961057838,608.1474
3712,1716.591349948451,620.78046
3713,1716.5927388390633,618.07007
3714,1716.5941277296754,623.9023
3715,1716.5955166202882,614.0424
3716,1716.5969055109053,630.5402
3717,1716.598294401522,647.3925
3718,1716.5996832921378,645.9608
3719,1716.6010721827543,649.12494
3720,1716.6024610733707,635.9793
3721,1716.6038499639872,640.29596
3722,1716.6052388546068,655.4129
3723,1716.6066277452226,653.8757
3724,1716.6080166358427,668.31335
3725,1716.6094055264634,663.473
3726,1716.6107944170838,674.4023
3727,1716.6121833077032,664.05426
3728,1716.6135721983233,670.9358
3729,1716.614961088947,656.6644
3730,1716.6163499795703,667.266
3731,1716.6177388701897,673.66406
3732,1716.6191277608134,670.402
3733,1716.6205166514378,670.34796
3734,1716.621905542066,670.27814
3735,1716.6232944326891,670.1541
3736,1716.6246833233158,663.75854
3737,1716.6260722139396,660.0774
3738,1716.627461104567,644.0213
3739,1716.6288499951938,640.46655
3740,1716.6302388858205,646.4395
3741,1716.6316277764479,642.97906
3742,1716.6330166670796,631.11176
3743,1716.6344055577072,630.9977
3744,1716.6357944483375,639.84033
3745,1716.6371833389685,638.1056
3746,1716.6385722295995,637.63586
3747,1716.6399611202305,628.39996
3748,1716.641350010861,644.3302
3749,1716.642738901495,635.384
3750,1716.644127792126,632.7566
3751,1716.6455166827614,629.26666
3752,1716.6469055733962,619.23035
3753,1716.6482944640302,614.65393
3754,1716.6496833546648,607.2674
3755,1716.6510722452995,601.27496
3756,1716.6524611359373,584.1596
3757,1716.653850026575,557.7608
3758,1716.6552389172095,498.49744
3759,1716.6566278078485,469.39084
3760,1716.658016698487,437.4122
3761,1716.6594055891283,427.38342
3762,1716.6607944797665,420.14468
3763,1716.6621833704048,427.47522
3764,1716.6635722610467,415.92578
3765,1716.6649611516882,421.78058
3766,1716.6663500423294,418.84912
3767,1716.6677389329714,425.43683
3768,1716.669127823614,422.68408
3769,1716.670516714256,421.0122
3770,1716.671905604901,437.10294
3771,1716.6732944955465,432.0243
3772,1716.6746833861885,465.5227
3773,1716.6760722768372,476.55527
3774,1716.677461167482,495.83505
3775,1716.6788500581276,524.78046
3776,1716.6802389487732,558.2295
3777,1716.681627839423,560.9851
3778,1716.6830167300725,559.3937
3779,1716.6844056207174,570.49554
3780,1716.6857945113666,571.254
3781,1716.6871834020194,575.8761
3782,1716.6885722926681,590.0687
3783,1716.6899611833167,576.99615
3784,1716.6913500739695,571.39923
3785,1716.6927389646225,567.966
3786,1716.6941278552754,566.34644
3787,1716.6955167459282,567.3323
3788,1716.696905636581,565.83105
3789,1716.6982945272339,569.7802
3790,1716.6996834178904,569.7977
3791,1716.7010723085427,575.8792
3792,1716.7024611991985,578.03973
3793,1716.703850089855,565.76086
3794,1716.7052389805121,570.54724
3795,1716.7066278711688,569.1333
3796,1716.7080167618283,563.5409
3797,1716.7094056524847,564.0775
3798,1716.7107945431449,562.32886
3799,1716.7121834338045,570.3432
3800,1716.713572324464,571.04333
3801,1716.714961215124,568.41846
3802,1716.7163501057842,552.4853
3803,1716.717738996445,568.5589
3804,1716.719127887109,565.4448
3805,1716.720516777772,561.22906
3806,1716.721905668432,563.4791
3807,1716.7232945590958,552.0942
3808,1716.7246834497628,561.9303
3809,1716.7260723404258,549.3804
3810,1716.7274612310896,554.76886
3811,1716.7288501217572,551.7118
3812,1716.7302390124246,550.727
3813,1716.731627903092,549.6282
3814,1716.7330167937594,540.7075
3815,1716.7344056844267,548.7874
3816,1716.7357945750944,544.5556
3817,1716.7371834657647,545.80334
3818,1716.7385723564314,546.2591
3819,1716.7399612471024,532.46423
3820,1716.7413501377741,535.8229
3821,1716.7427390284454,540.5204
3822,1716.7441279191157,543.1516
3823,1716.7455168097904,549.77216
3824,1716.7469057004614,526.9094
3825,1716.7482945911356,537.34015
3826,1716.7496834818096,526.7929
3827,1716.7510723724843,517.4823
3828,1716.752461263159,532.77997
3829,1716.7538501538343,509.70068
3830,1716.7552390445092,507.05508
3831,1716.7566279351868,509.75473
3832,1716.7580168258614,509.10953
3833,1716.7594057165397,507.2158
3834,1716.7607946072176,499.1772
3835,1716.7621834978952,512.4292
3836,1716.7635723885771,507.27798
3837,1716.7649612792557,503.71548
3838,1716.7663501699376,509.89133
3839,1716.767739060616,502.29855
3840,1716.7691279512978,507.4932
3841,1716.7705168419798,503.07507
3842,1716.7719057326656,507.58972
3843,1716.7732946233468,504.83612
3844,1716.774683514028,510.6354
3845,1716.7760724047137,514.16516
3846,1716.7774612953995,509.51248
3847,1716.778850186085,514.7396
3848,1716.7802390767706,521.1558
3849,1716.7816279674562,524.3334
3850,1716.7830168581418,540.71844
3851,1716.7844057488305,552.6734
3852,1716.785794639519,556.6239
3853,1716.7871835302046,560.47003
3854,1716.788572420894,560.2996
3855,1716.789961311584,557.4264
3856,1716.7913502022768,567.1799
3857,1716.7927390929653,577.8216
3858,1716.7941279836546,574.22345
3859,1716.7955168743474,584.1597
3860,1716.7969057650398,593.0544
3861,1716.798294655732,591.63
3862,1716.7996835464248,590.69214
3863,1716.801072437118,600.1573
3864,1716.8024613278144,604.0797
3865,1716.803850218511,624.27124
3866,1716.8052391092037,621.18616
3867,1716.8066279999002,618.2234
3868,1716.808016890597,628.7029
3869,1716.8094057812928,624.03424
3870,1716.8107946719922,627.9599
3871,1716.8121835626887,639.25037
3872,1716.813572453389,642.2161
3873,1716.8149613440892,653.287
3874,1716.8163502347857,639.7018
3875,1716.8177391254894,642.82886
3876,1716.8191280161896,648.7267
3877,1716.8205169068892,651.30804
3878,1716.8219057975923,638.3266
3879,1716.8232946882924,656.70435
3880,1716.8246835789964,660.14954
3881,1716.8260724697009,668.35266
3882,1716.8274613604046,654.595
3883,1716.8288502511077,667.0743
3884,1716.8302391418151,653.56665
3885,1716.8316280325191,650.59064
3886,1716.8330169232258,654.69824
3887,1716.8344058139326,647.3319
3888,1716.83579470464,642.28284
3889,1716.8371835953476,641.01013
3890,1716.838572486055,625.3294
3891,1716.839961376766,641.77905
3892,1716.8413502674734,634.9699
3893,1716.8427391581845,634.3026
3894,1716.8441280488958,640.2515
3895,1716.8455169396061,633.20557
3896,1716.8469058303165,634.5845
3897,1716.8482947210314,638.815
3898,1716.8496836117424,634.58105
3899,1716.851072502457,646.0196
3900,1716.8524613931681,639.0837
3901,1716.8538502838828,641.98004
3902,1716.8552391745975,646.212
3903,1716.8566280653154,622.00635
3904,1716.8580169560294,632.9069
3905,1716.8594058467477,613.50073
3906,1716.8607947374626,607.1528
3907,1716.862183628181,596.2273
3908,1716.8635725188992,578.1273
3909,1716.8649614096175,506.0067
3910,1716.8663503003359,481.75418
3911,1716.867739191058,447.40073
3912,1716.8691280817757,439.3095
3913,1716.870516972497,418.9311
3914,1716.871905863219,425.51834
3915,1716.873294753941,423.59537
